#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,"大門の開閉担当者は
副所長の許可証を必ず携帯ください","Those responsible for the main gate's 
operation must always have the 
Deputy Director's authorization on hand.",ui\00_message\examine_message\stage\stage_examine_st0411.gmd,\stage\st0411\st0411.arc,st0411.arc,42
0,,"廃屋周辺、臭いは気になりますが
様子を見てみませんか？
危険な所にこそ、チャンスもあるかと！","Despite the foul odor emanating from the ruins...
Why don't we check it out?
There might be opportunities in dangerous places!",ui\00_message\pawn\talk\stage\feature0003\persona03.gmd,\pw_talk\pt_feature0003_persona03.arc,pt_feature0003_persona03.arc,4
0,,"森の探索にはポーン郷とリンウッド、
双方をうまく活用すべきと考える","For the forest exploration, we should make
good use of both the Pawn Cathedral and Lynwood.
I believe it's the best strategy.",ui\00_message\pawn\talk\stage\feature0003\persona04.gmd,\pw_talk\pt_feature0003_persona04.arc,pt_feature0003_persona04.arc,0
0,,"木材に鉱石など、ミスリウ周辺の資源は豊富
採取ツールは常に欠かさぬよう","Lumber and other resources
around Mysree are abundant. 
Make sure to always have gathering tools.",ui\00_message\pawn\talk\stage\feature0003\persona04.gmd,\pw_talk\pt_feature0003_persona04.arc,pt_feature0003_persona04.arc,1
0,,"森は群をなす小型の魔物が多く棲息する
囲まれぬよう、警戒を","The forest is home to many small-sized 
enemy creatures that form groups.
Observe, so as not to be surrounded.",ui\00_message\pawn\talk\stage\feature0003\persona04.gmd,\pw_talk\pt_feature0003_persona04.arc,pt_feature0003_persona04.arc,2
0,,"大きく育った樹木には、登攀可能
樹の利用も計画的に","Large, mature trees are climbable.
Let's plan to utilize the trees strategically.",ui\00_message\pawn\talk\stage\feature0003\persona04.gmd,\pw_talk\pt_feature0003_persona04.arc,pt_feature0003_persona04.arc,3
0,,"森には複数の廃屋が点在
いずれも、凶暴な野猿がテリトリーとしている模様","There are several abandoned houses
scattered throughout the forest.
All of them seem to be claimed territory
of ferocious wild apes.",ui\00_message\pawn\talk\stage\feature0003\persona04.gmd,\pw_talk\pt_feature0003_persona04.arc,pt_feature0003_persona04.arc,4
0,,"豊かなるミスリウの森はまさに資源の宝庫――！
朝露光る野草、麗しい丸みのキノコに鹿など
見ているだけで――っと、失礼","The abundant forest of Mysree
is truly a treasure trove of resources! 
From the morning dew on the wild grass,
to the beautiful rounded mushrooms
and delightful deer, just looking at them...
Oops, sorry.",ui\00_message\pawn\talk\stage\feature0003\persona05.gmd,\pw_talk\pt_feature0003_persona05.arc,pt_feature0003_persona05.arc,0
0,,"おぉ、爽やかな樹木の香がします
たまには森林浴も良いものですね","Ah, I can smell the fresh scent of the trees.
A ""forest bath"" is a nice change sometimes.",ui\00_message\pawn\talk\stage\feature0003\persona05.gmd,\pw_talk\pt_feature0003_persona05.arc,pt_feature0003_persona05.arc,1
0,,"もしポーン郷に立ち寄られる場合は
ぜひアルヴァー殿とも面会を
何か役立つクレストがあるかもしれませんよ","If you happen to stop by Pawn Cathedral,
please be sure to meet with Master Alvar.
He may have a helpful Crest or two.",ui\00_message\pawn\talk\stage\feature0003\persona05.gmd,\pw_talk\pt_feature0003_persona05.arc,pt_feature0003_persona05.arc,2
0,,"しかし――、エイプ達は騒々しい上
ねぐらの廃屋周囲はひどいありさまです
いっそ、取り壊してしまえればよいのですが","However, the apes are noisy,
and the surroundings of their den
are in a terrible state. 
It would be best to just demolish it.",ui\00_message\pawn\talk\stage\feature0003\persona05.gmd,\pw_talk\pt_feature0003_persona05.arc,pt_feature0003_persona05.arc,3
0,,"森を囲むように洞窟がいくつもありますね
古の祭祀場も、大きな名所の一つです
どこへ向かわれるも、貴方さまの御心のままに","There are several caves surrounding the forest.
The Ancient Ritual Ground is also one of
the prominent locations. Wherever you go, 
it shall be to your noble heart's desire.",ui\00_message\pawn\talk\stage\feature0003\persona05.gmd,\pw_talk\pt_feature0003_persona05.arc,pt_feature0003_persona05.arc,4
0,,"ねぇねぇ覚者さま！
今度じっくりキノコ狩りをしませんか？
で、神殿に帰ったらソテーにしたり、エキスを
絞ったり、みんなでやりましょうよ！","Hey, hey, Master Arisen!
How about we go mushroom hunting next time?
And when we get back to the temple, 
we can sauté them or extract their essence.
Let's do it together!",ui\00_message\pawn\talk\stage\feature0003\persona06.gmd,\pw_talk\pt_feature0003_persona06.arc,pt_feature0003_persona06.arc,0
0,,"覚者さま！　大きな木がたくさんありますね
後で登ってみませんか？","Master Arisen!
There are many big trees here. 
Wanna climb them later?",ui\00_message\pawn\talk\stage\feature0003\persona06.gmd,\pw_talk\pt_feature0003_persona06.arc,pt_feature0003_persona06.arc,1
0,,"オオカミとかフォレストゴブリンとか
森は小さな敵がたくさんいます
どいつもすばしっこそうですよ","Wolves and forest goblins,
the forest is full of small enemies.
They are all very agile, you know.",ui\00_message\pawn\talk\stage\feature0003\persona06.gmd,\pw_talk\pt_feature0003_persona06.arc,pt_feature0003_persona06.arc,2
0,,"リンウッドとかポーン郷とか
ミスリウは一休みできる所が多くていいですね！
あ、そう言えば外で水浴びできる
お家とかもありましたよね","Lynwood and the Pawn Cathedral, huh? 
Mysree has a lot of nice places to take a break! 
Oh, speaking of which, there was also a house 
where you could bathe outside, right?",ui\00_message\pawn\talk\stage\feature0003\persona06.gmd,\pw_talk\pt_feature0003_persona06.arc,pt_feature0003_persona06.arc,3
0,,"ミスリウの東にある古の祭祀場と、
南にある燐光虫の洞窟はかなり有名みたいです
大きな魔物もよく出てくるって聞きました","To the east of Mysree, 
there is an Ancient Ritual Ground,
and to the south, there is Glowworm Cave
that seems to be quite famous.
I heard that large enemies often appear there.",ui\00_message\pawn\talk\stage\feature0003\persona06.gmd,\pw_talk\pt_feature0003_persona06.arc,pt_feature0003_persona06.arc,4
0,,"俺も森は好きなんですが
少々ミスリウは騒がしいように思いますねぇ
魔物が増えた最近じゃ、
どこも似たようなモンかもしれませんが","I like the forest too, but
Mysree seems to be a bit noisy.
With the recent increase in monsters,
it may be similar everywhere.",ui\00_message\pawn\talk\stage\feature0003\persona07.gmd,\pw_talk\pt_feature0003_persona07.arc,pt_feature0003_persona07.arc,0
0,,"ガラエキスの補充をお考えなら
多めにガラキノコを採っときましょう
適当に歩いてりゃ、あっちこっちに生えてるでしょうし","If you're considering replenishing Gala Extract,
let's gather plenty of Gala Mushrooms.
If you stroll around casually, 
they should be growing all over the place.",ui\00_message\pawn\talk\stage\feature0003\persona07.gmd,\pw_talk\pt_feature0003_persona07.arc,pt_feature0003_persona07.arc,1
0,,"ミスリウを南下すりゃ深部の森へ
東へ行きゃあボルド鉱山方面へ続いてます
どっちに行くにしろ、ここよりゃ危険ですがね","If you head south in Mysree, 
you'll reach the Deep Forest.
If you go east, it will continue towards
the direction of the Volden Mines.
Whichever way you go, it's dangerous here.",ui\00_message\pawn\talk\stage\feature0003\persona07.gmd,\pw_talk\pt_feature0003_persona07.arc,pt_feature0003_persona07.arc,2
0,,"森は少々見通し悪ぃですね
物陰から狙ってくるヤツもいると思いますんで
注意してくださいよ","The forest has somewhat poor visibility.
There are likely creatures lurking in the shadows,
so please be cautious.",ui\00_message\pawn\talk\stage\feature0003\persona07.gmd,\pw_talk\pt_feature0003_persona07.arc,pt_feature0003_persona07.arc,3
0,,"あとでどっか、洞窟か遺跡にでも行ってみますか
それなりの大物が棲みついてるはずですぜ","Later, how about checking out a cave or ruins?
There should be some big creatures living there.",ui\00_message\pawn\talk\stage\feature0003\persona07.gmd,\pw_talk\pt_feature0003_persona07.arc,pt_feature0003_persona07.arc,4
0,,"ねぇマスター、せっかくだから
森の空気を楽しんで歩きません？
ハイデルやブリアよりしっとりして
お肌にも良さそうだし","Hey, Master, since we're here,
why not take a walk and enjoy the forest air?
It's more refreshing than in Hidell or Breya,
and it seems good for the skin too.",ui\00_message\pawn\talk\stage\feature0003\persona08.gmd,\pw_talk\pt_feature0003_persona08.arc,pt_feature0003_persona08.arc,0
0,,"ガラキノコをたくさん収穫しなくちゃ
スタミナ剤にして、マスターに精力つけて
もらわないとね――！","I have to harvest a lot of Gala Mushrooms
and turn them into stamina boosters,
so that I can give them to Master
and boost your energy!",ui\00_message\pawn\talk\stage\feature0003\persona08.gmd,\pw_talk\pt_feature0003_persona08.arc,pt_feature0003_persona08.arc,1
0,,"リンウッドからなら、森の東西南北どこへでも
それなりに行きやすいんじゃないかしら
ポーン郷は森の中心から少し離れているし","From Lynwood, it's fairly easy to travel
to any direction—east, west, north, or south.
The Pawn Cathedral is a bit of a distance
from the forest's center.",ui\00_message\pawn\talk\stage\feature0003\persona08.gmd,\pw_talk\pt_feature0003_persona08.arc,pt_feature0003_persona08.arc,2
0,,"ここからだと、ボルド鉱山やミスリウ深部へも
徒歩で行けるわね
距離は結構あるけれど――","From here, you can even hike
to the Volden Mines and the depths of Mysree. 
The distance is quite far, though...",ui\00_message\pawn\talk\stage\feature0003\persona08.gmd,\pw_talk\pt_feature0003_persona08.arc,pt_feature0003_persona08.arc,3
0,,"ミスリウにはスフィンクスにトロールに
大猿にエント、ほかにも色々な魔物がいるわ
戦うかどうかは、時と場合によりそうだけど","In Mysree, there are sphinxes, trolls, ents,
and various other enemies.
Whether or not to fight depends
on the time and situation.",ui\00_message\pawn\talk\stage\feature0003\persona08.gmd,\pw_talk\pt_feature0003_persona08.arc,pt_feature0003_persona08.arc,4
0,,"鉱山の噴出物でしょうか
なんとも妙な臭いがしますね","Could it be a mineral deposit from the mine?
There's a rather peculiar smell coming from it.",ui\00_message\pawn\talk\stage\feature0004\persona01.gmd,\pw_talk\pt_feature0004_persona01.arc,pt_feature0004_persona01.arc,0
0,,"ボルド鉱山は、レスタニアでもっとも
標高の高い山だとか
頂上はさぞよい景色でしょう","The Volden Mines is said to be
the highest mountain in Lestania.
The summit must have a splendid view, I imagine.",ui\00_message\pawn\talk\stage\feature0004\persona01.gmd,\pw_talk\pt_feature0004_persona01.arc,pt_feature0004_persona01.arc,1
0,,"この辺りは、採掘場所に事欠きません
なにせ坑道がそこらじゅうにありますから
ピッケルはどうぞ、お忘れなく","There's no shortage of mining spots around here. 
After all, tunnels are everywhere. 
Don't forget your pickaxe.",ui\00_message\pawn\talk\stage\feature0004\persona01.gmd,\pw_talk\pt_feature0004_persona01.arc,pt_feature0004_persona01.arc,2
0,,"ひと歩きしたら、キノザ鉱泉に
立ち寄るのもいいかもしれませんね
かなり汗をかきました","After taking a stroll, it might be nice to make 
a stop at Kinoza Mineral Springs. 
I've worked up quite a sweat.",ui\00_message\pawn\talk\stage\feature0004\persona01.gmd,\pw_talk\pt_feature0004_persona01.arc,pt_feature0004_persona01.arc,3
0,,"高低差が多いですね
山道から落下したら大変です","There are many elevation changes.
Falling from the mountain path would be dangerous.",ui\00_message\pawn\talk\stage\feature0004\persona01.gmd,\pw_talk\pt_feature0004_persona01.arc,pt_feature0004_persona01.arc,4
0,,"鉱山には毒や油の染み出す場所が
あるそうです――いつもより気をつけないと","In the mine, there are places
where poison and oil seep out. 
You'll need to be more cautious than usual.",ui\00_message\pawn\talk\stage\feature0004\persona02.gmd,\pw_talk\pt_feature0004_persona02.arc,pt_feature0004_persona02.arc,0
0,,"少し空気が乾燥してますね
あまり植物も生えていませんし","The air is a bit dry here. 
Not many plants growing either.",ui\00_message\pawn\talk\stage\feature0004\persona02.gmd,\pw_talk\pt_feature0004_persona02.arc,pt_feature0004_persona02.arc,1
0,,"覚者さま。ボルドは鉱山ですし
普段よりピッケルを多めに持っておいた方が――","Master, since Volden is a mine,
it's best to carry more pickaxes than usual.",ui\00_message\pawn\talk\stage\feature0004\persona02.gmd,\pw_talk\pt_feature0004_persona02.arc,pt_feature0004_persona02.arc,2
0,,"キノザ鉱泉、あとで少しだけ行ってみませんか？
――その、せっかくですから","Kinoza Mineral Springs, 
why don't we go there a little later?
Well, you know, since we're here...",ui\00_message\pawn\talk\stage\feature0004\persona02.gmd,\pw_talk\pt_feature0004_persona02.arc,pt_feature0004_persona02.arc,3
